0.0215,-0.2559,0.9617,	-4.73,-26.82,-72.65,	1.40,-4.70,-3.66	0.2788,	53.143008,-1.450603,	15:49:16:40
0.0211,-0.2561,0.9626,	-4.64,-26.82,-72.76,	1.40,-4.76,-3.60	0.2885,	53.143008,-1.450603,	15:49:16:40
0.0222,-0.2571,0.9623,	-4.64,-26.82,-72.76,	1.53,-4.88,-3.72	0.2981,	53.143008,-1.450603,	15:49:16:50
0.0228,-0.2563,0.9625,	-4.82,-27.00,-72.55,	1.46,-4.88,-3.60	0.3077,	53.143008,-1.450603,	15:49:16:50
0.0216,-0.2550,0.9619,	-4.82,-27.00,-72.55,	1.53,-4.76,-3.60	0.3173,	53.143008,-1.450603,	15:49:16:50
0.0222,-0.2557,0.9618,	-4.91,-26.73,-72.96,	1.46,-4.88,-3.66	0.3269,	53.143008,-1.450603,	15:49:16:60
0.0208,-0.2568,0.9603,	-4.91,-26.73,-72.96,	1.46,-4.82,-3.72	0.3365,	53.143008,-1.450603,	15:49:16:60
0.0212,-0.2560,0.9613,	-4.73,-26.82,-72.65,	1.46,-4.82,-3.66	0.3462,	53.143008,-1.450603,	15:49:16:60
0.0221,-0.2551,0.9624,	-4.73,-26.82,-72.65,	1.46,-4.76,-3.66	0.3558,	53.143008,-1.450603,	15:49:16:70
0.0217,-0.2554,0.9637,	-4.82,-26.91,-72.76,	1.46,-4.88,-3.66	0.3654,	53.143008,-1.450603,	15:49:16:70
0.0216,-0.2549,0.9620,	-4.64,-26.82,-72.96,	1.46,-4.82,-3.66	0.3846,	53.143008,-1.450603,	15:49:16:80
0.0212,-0.2555,0.9634,	-4.73,-26.91,-72.96,	1.40,-4.82,-3.66	0.3942,	53.143008,-1.450603,	15:49:16:80
0.0225,-0.2561,0.9614,	-4.73,-26.91,-72.96,	1.46,-4.82,-3.66	0.4038,	53.143008,-1.450603,	15:49:16:90
0.0219,-0.2559,0.9606,	-4.82,-26.91,-72.86,	1.40,-4.82,-3.66	0.4135,	53.143008,-1.450603,	15:49:16:90
0.0220,-0.2552,0.9628,	-4.82,-26.91,-72.86,	1.46,-4.82,-3.66	0.4231,	53.143008,-1.450603,	15:49:16:90
0.0217,-0.2559,0.9624,	-4.82,-26.82,-72.76,	1.46,-4.88,-3.60	0.4327,	53.143008,-1.450603,	15:49:17:0
0.0219,-0.2549,0.9625,	-4.82,-26.82,-72.76,	1.46,-4.88,-3.60	0.4423,	53.143008,-1.450603,	15:49:17:0
0.0225,-0.2557,0.9619,	-4.73,-27.00,-72.65,	1.46,-4.76,-3.66	0.4519,	53.143008,-1.450603,	15:49:17:0
0.0217,-0.2554,0.9623,	-4.73,-27.00,-72.65,	1.46,-4.82,-3.66	0.4615,	53.143008,-1.450603,	15:49:17:10
0.0208,-0.2552,0.9614,	-4.55,-26.73,-72.65,	1.46,-4.88,-3.60	0.4712,	53.143008,-1.450603,	15:49:17:10
0.0226,-0.2567,0.9625,	-4.55,-26.73,-72.65,	1.40,-4.82,-3.54	0.4808,	53.143008,-1.450603,	15:49:17:10
0.0211,-0.2562,0.9626,	-4.73,-26.91,-72.86,	1.46,-4.88,-3.72	0.4904,	53.143008,-1.450603,	15:49:17:20
0.0222,-0.2555,0.9633,	-4.73,-26.91,-72.86,	1.40,-4.76,-3.60	0.5000,	53.143008,-1.450603,	15:49:17:20
0.0223,-0.2554,0.9622,	-4.82,-26.73,-72.76,	1.46,-4.88,-3.66	0.5096,	53.143008,-1.450603,	15:49:17:20
0.0212,-0.2554,0.9618,	-4.82,-26.73,-72.76,	1.46,-4.82,-3.72	0.5192,	53.143008,-1.450603,	15:49:17:30
0.0214,-0.2562,0.9608,	-4.91,-26.91,-72.55,	1.46,-4.82,-3.66	0.5288,	53.143008,-1.450603,	15:49:17:30
0.0215,-0.2557,0.9622,	-4.91,-26.91,-72.55,	1.46,-4.76,-3.66	0.5385,	53.143008,-1.450603,	15:49:17:40
0.0220,-0.2548,0.9620,	-4.82,-27.18,-72.55,	1.46,-4.82,-3.66	0.5481,	53.143008,-1.450603,	15:49:17:40
0.0212,-0.2551,0.9625,	-4.82,-27.18,-72.55,	1.53,-4.82,-3.60	0.5577,	53.143008,-1.450603,	15:49:17:40
0.0222,-0.2549,0.9644,	-4.73,-26.91,-72.55,	1.40,-4.82,-3.60	0.5769,	53.143008,-1.450603,	15:49:17:50
0.0215,-0.2556,0.9645,	-4.73,-26.91,-72.55,	1.40,-4.82,-3.60	0.5865,	53.143008,-1.450603,	15:49:17:50
0.0216,-0.2554,0.9653,	-4.55,-26.91,-72.76,	1.46,-4.82,-3.66	0.5962,	53.143008,-1.450603,	15:49:17:60
0.0216,-0.2557,0.9640,	-4.55,-26.91,-72.76,	1.46,-4.82,-3.72	0.6058,	53.143008,-1.450603,	15:49:17:60
0.0217,-0.2560,0.9636,	-4.82,-27.00,-72.55,	1.46,-4.76,-3.60	0.6154,	53.143008,-1.450603,	15:49:17:60
0.0211,-0.2565,0.9647,	-4.82,-27.00,-72.55,	1.53,-4.82,-3.66	0.6250,	53.143008,-1.450604,	15:49:17:70
0.0216,-0.2560,0.9637,	-4.73,-27.00,-72.76,	1.53,-4.88,-3.66	0.6346,	53.143008,-1.450604,	15:49:17:70
0.0215,-0.2551,0.9639,	-4.73,-27.00,-72.76,	1.46,-4.76,-3.60	0.6442,	53.143008,-1.450604,	15:49:17:70
0.0221,-0.2559,0.9633,	-4.55,-26.91,-72.86,	1.46,-4.88,-3.60	0.6538,	53.143008,-1.450604,	15:49:17:80
0.0216,-0.2549,0.9642,	-4.55,-26.91,-72.86,	1.40,-4.82,-3.72	0.6635,	53.143008,-1.450604,	15:49:17:80
0.0211,-0.2555,0.9628,	-4.73,-26.82,-72.76,	1.46,-4.76,-3.66	0.6731,	53.143008,-1.450604,	15:49:17:80
0.0220,-0.2554,0.9631,	-4.73,-26.82,-72.76,	1.40,-4.82,-3.66	0.6827,	53.143008,-1.450604,	15:49:17:90
0.0210,-0.2555,0.9623,	-4.82,-26.91,-72.45,	1.46,-4.82,-3.66	0.6923,	53.143008,-1.450604,	15:49:17:90
0.0209,-0.2563,0.9618,	-4.82,-26.91,-72.45,	1.40,-4.82,-3.66	0.7019,	53.143008,-1.450604,	15:49:18:0
0.0227,-0.2555,0.9622,	-4.73,-27.09,-72.55,	1.46,-4.88,-3.66	0.7115,	53.143008,-1.450604,	15:49:18:0
0.0225,-0.2556,0.9615,	-4.73,-27.09,-72.55,	1.46,-4.88,-3.66	0.7212,	53.143008,-1.450604,	15:49:18:0
0.0214,-0.2554,0.9623,	-4.64,-27.00,-72.76,	1.40,-4.82,-3.60	0.7308,	53.143008,-1.450604,	15:49:18:10
0.0217,-0.2554,0.9631,	-4.64,-27.00,-72.76,	1.46,-4.82,-3.66	0.7404,	53.143008,-1.450604,	15:49:18:10
0.0216,-0.2563,0.9626,	-4.73,-26.73,-72.76,	1.46,-4.82,-3.66	0.7500,	53.143008,-1.450604,	15:49:18:10
0.0216,-0.2557,0.9617,	-4.64,-26.82,-72.86,	1.40,-4.82,-3.66	0.7692,	-36886.220649,-49.000000,	15:49:18:20
0.0222,-0.2560,0.9629,	-4.64,-27.18,-72.96,	1.46,-4.76,-3.72	0.7788,	-36886.220649,-49.000000,	15:49:18:20
0.0219,-0.2546,0.9644,	-4.64,-27.18,-72.96,	1.46,-4.88,-3.66	0.7885,	53.143008,-1.450604,	15:49:18:30
0.0214,-0.2557,0.9628,	-4.64,-27.09,-72.65,	1.46,-4.82,-3.66	0.7981,	53.143008,-1.450604,	15:49:18:30
0.0225,-0.2554,0.9641,	-4.64,-27.09,-72.65,	1.46,-4.82,-3.72	0.8077,	53.143008,-1.450604,	15:49:18:30
0.0219,-0.2571,0.9657,	-4.82,-26.91,-72.55,	1.40,-4.82,-3.66	0.8173,	53.143008,-1.450603,	15:49:18:40
0.0217,-0.2559,0.9646,	-4.82,-26.91,-72.55,	1.46,-4.82,-3.66	0.8269,	53.143008,-1.450603,	15:49:18:40
0.0214,-0.2560,0.9636,	-4.82,-26.82,-72.65,	1.46,-4.82,-3.66	0.8365,	53.143008,-1.450604,	15:49:18:50
0.0227,-0.2557,0.9628,	-4.82,-26.82,-72.65,	1.53,-4.88,-3.66	0.8462,	53.143008,-1.450604,	15:49:18:50
0.0217,-0.2543,0.9635,	-4.82,-27.00,-72.65,	1.40,-4.76,-3.54	0.8558,	53.143008,-1.450604,	15:49:18:50
0.0216,-0.2550,0.9640,	-4.82,-27.00,-72.65,	1.46,-4.88,-3.66	0.8654,	53.143008,-1.450603,	15:49:18:60
0.0212,-0.2566,0.9636,	-4.73,-27.00,-72.86,	1.53,-4.94,-3.66	0.8750,	53.143008,-1.450603,	15:49:18:60
0.0217,-0.2540,0.9635,	-4.73,-27.00,-72.86,	1.46,-4.82,-3.66	0.8846,	53.143008,-1.450603,	15:49:18:60
0.0219,-0.2559,0.9651,	-4.64,-26.82,-72.76,	1.46,-4.82,-3.66	0.8942,	53.143008,-1.450603,	15:49:18:70
0.0226,-0.2549,0.9652,	-4.64,-26.82,-72.76,	1.46,-4.82,-3.66	0.9038,	53.143008,-1.450603,	15:49:18:70
0.0220,-0.2551,0.9651,	-4.73,-27.00,-72.76,	1.46,-4.82,-3.66	0.9135,	53.143008,-1.450603,	15:49:18:70
0.0220,-0.2560,0.9648,	-4.73,-27.00,-72.76,	1.46,-4.82,-3.66	0.9231,	53.143008,-1.450603,	15:49:18:80
0.0219,-0.2554,0.9653,	-4.73,-27.00,-72.65,	1.46,-4.88,-3.72	0.9327,	53.143008,-1.450603,	15:49:18:80
0.0210,-0.2560,0.9655,	-4.73,-27.00,-72.65,	1.40,-4.76,-3.60	0.9423,	53.143008,-1.450603,	15:49:18:80
0.0211,-0.2556,0.9658,	-4.73,-26.64,-72.45,	1.46,-4.94,-3.60	0.9615,	-16883.220649,-49.000000,	15:49:18:90
0.0219,-0.2540,0.9642,	-4.73,-26.64,-72.45,	1.46,-4.88,-3.66	0.9712,	53.143008,-1.450603,	15:49:19:0
0.0216,-0.2565,0.9637,	-4.73,-26.91,-72.86,	1.40,-4.76,-3.66	0.9808,	53.143008,-1.450603,	15:49:19:0
0.0215,-0.2549,0.9645,	-4.73,-26.91,-72.86,	1.46,-4.82,-3.72	0.9904,	53.143008,-1.450603,	15:49:19:0
0.0223,-0.2552,0.9646,	-4.73,-26.82,-72.76,	1.46,-4.82,-3.72	1.0000,	53.143008,-1.450603,	15:49:19:10
0.0210,-0.2552,0.9634,	-4.73,-26.82,-72.76,	1.46,-4.94,-3.66	1.0096,	53.143008,-1.450603,	15:49:19:10
0.0212,-0.2552,0.9651,	-4.73,-26.64,-72.86,	1.53,-4.82,-3.66	1.0192,	53.143008,-1.450603,	15:49:19:10
0.0211,-0.2557,0.9639,	-4.73,-26.64,-72.86,	1.40,-4.88,-3.66	1.0288,	53.143008,-1.450603,	15:49:19:20
0.0223,-0.2551,0.9633,	-4.73,-26.73,-72.55,	1.40,-4.76,-3.66	1.0385,	53.143008,-1.450603,	15:49:19:20
0.0214,-0.2549,0.9656,	-4.73,-26.73,-72.55,	1.46,-4.82,-3.66	1.0481,	53.143008,-1.450603,	15:49:19:20
0.0215,-0.2552,0.9666,	-4.73,-26.82,-72.65,	1.46,-4.82,-3.60	1.0577,	53.143008,-1.450603,	15:49:19:30
0.0210,-0.2550,0.9645,	-4.73,-26.82,-72.65,	1.40,-4.76,-3.66	1.0673,	53.143008,-1.450603,	15:49:19:30
0.0211,-0.2559,0.9647,	-4.73,-26.73,-72.76,	1.46,-4.82,-3.60	1.0769,	53.143008,-1.450603,	15:49:19:30
0.0215,-0.2555,0.9639,	-4.73,-26.73,-72.76,	1.46,-4.82,-3.66	1.0865,	53.143008,-1.450603,	15:49:19:40
0.0229,-0.2550,0.9631,	-4.55,-26.82,-72.86,	1.46,-4.82,-3.72	1.0962,	53.143008,-1.450603,	15:49:19:40
0.0208,-0.2545,0.9642,	-4.55,-26.82,-72.86,	1.40,-4.76,-3.66	1.1058,	53.143008,-1.450603,	15:49:19:40
0.0220,-0.2549,0.9633,	-4.73,-26.55,-72.76,	1.46,-4.88,-3.66	1.1154,	53.143008,-1.450603,	15:49:19:50
0.0215,-0.2565,0.9636,	-4.73,-26.55,-72.76,	1.46,-4.82,-3.66	1.1250,	53.143008,-1.450603,	15:49:19:50
0.0208,-0.2559,0.9630,	-4.73,-26.82,-72.86,	1.40,-4.82,-3.72	1.1346,	53.143008,-1.450603,	15:49:19:60
0.0212,-0.2552,0.9648,	-4.64,-27.09,-72.86,	1.53,-4.88,-3.66	1.1538,	-16883.220649,-49.000000,	15:49:19:60
0.0222,-0.2552,0.9648,	-4.73,-27.09,-72.65,	1.46,-4.88,-3.66	1.1635,	53.143008,-1.450603,	15:49:19:70
0.0212,-0.2559,0.9656,	-4.73,-27.09,-72.65,	1.46,-4.82,-3.72	1.1731,	53.143008,-1.450603,	15:49:19:70
0.0214,-0.2555,0.9645,	-4.64,-27.00,-72.76,	1.46,-4.82,-3.66	1.1827,	53.143008,-1.450603,	15:49:19:70
0.0210,-0.2561,0.9653,	-4.64,-27.00,-72.76,	1.40,-4.94,-3.72	1.1923,	53.143008,-1.450603,	15:49:19:80
0.0211,-0.2556,0.9640,	-4.73,-27.00,-72.96,	1.34,-4.76,-3.54	1.2019,	53.143008,-1.450603,	15:49:19:80
0.0217,-0.2555,0.9655,	-4.73,-27.00,-72.96,	1.46,-4.82,-3.60	1.2115,	53.143008,-1.450603,	15:49:19:80
0.0219,-0.2544,0.9646,	-4.73,-26.91,-72.86,	1.46,-4.82,-3.60	1.2212,	53.143008,-1.450603,	15:49:19:90
0.0216,-0.2570,0.9653,	-4.73,-26.91,-72.86,	1.46,-4.82,-3.60	1.2308,	53.143008,-1.450603,	15:49:19:90
0.0201,-0.2550,0.9656,	-4.73,-26.82,-72.55,	1.46,-4.88,-3.66	1.2404,	53.143008,-1.450603,	15:49:20:0
0.0211,-0.2560,0.9661,	-4.73,-26.82,-72.55,	1.46,-4.76,-3.66	1.2500,	53.143008,-1.450603,	15:49:20:0
0.0215,-0.2561,0.9644,	-4.55,-26.91,-72.76,	1.40,-4.82,-3.66	1.2596,	53.143008,-1.450603,	15:49:20:0
0.0215,-0.2557,0.9647,	-4.55,-26.91,-72.76,	1.46,-4.82,-3.60	1.2692,	53.143008,-1.450603,	15:49:20:10
0.0206,-0.2562,0.9650,	-4.73,-26.82,-72.76,	1.46,-4.82,-3.60	1.2788,	53.143008,-1.450603,	15:49:20:10
0.0217,-0.2552,0.9640,	-4.73,-26.82,-72.76,	1.46,-4.82,-3.54	1.2885,	53.143008,-1.450603,	15:49:20:10
0.0214,-0.2548,0.9639,	-4.82,-26.82,-72.76,	1.40,-4.76,-3.66	1.2981,	53.143008,-1.450603,	15:49:20:20
0.0220,-0.2551,0.9642,	-4.82,-26.82,-72.76,	1.46,-4.82,-3.66	1.3077,	53.143008,-1.450603,	15:49:20:20
0.0221,-0.2551,0.9633,	-4.82,-26.91,-72.76,	1.46,-4.88,-3.66	1.3173,	53.143008,-1.450603,	15:49:20:20
0.0216,-0.2544,0.9646,	-4.82,-26.91,-72.76,	1.46,-4.82,-3.60	1.3269,	53.143008,-1.450603,	15:49:20:30
0.0211,-0.2544,0.9645,	-4.64,-27.18,-72.65,	1.46,-4.82,-3.60	1.3462,	-54033.220649,-49.000000,	15:49:20:30
0.0216,-0.2559,0.9641,	-4.91,-26.91,-72.76,	1.40,-4.82,-3.60	1.3558,	53.143008,-1.450603,	15:49:20:40
0.0225,-0.2554,0.9634,	-4.91,-26.73,-72.86,	1.46,-4.82,-3.60	1.3654,	53.143008,-1.450603,	15:49:20:40
0.0228,-0.2548,0.9626,	-4.91,-26.73,-72.86,	1.46,-4.82,-3.60	1.3750,	53.143008,-1.450603,	15:49:20:40
0.0217,-0.2562,0.9626,	-4.64,-27.00,-72.96,	1.46,-4.82,-3.66	1.3846,	53.143008,-1.450603,	15:49:20:50
0.0217,-0.2555,0.9629,	-4.64,-27.00,-72.96,	1.46,-4.82,-3.66	1.3942,	53.143008,-1.450603,	15:49:20:50
0.0226,-0.2561,0.9636,	-4.73,-26.82,-72.65,	1.46,-4.82,-3.66	1.4038,	53.143008,-1.450603,	15:49:20:60
0.0219,-0.2557,0.9626,	-4.73,-26.82,-72.65,	1.46,-4.82,-3.66	1.4135,	53.143008,-1.450603,	15:49:20:60
0.0217,-0.2555,0.9641,	-4.73,-27.00,-72.55,	1.46,-4.82,-3.72	1.4231,	53.143008,-1.450603,	15:49:20:60
0.0219,-0.2549,0.9647,	-4.73,-27.00,-72.55,	1.59,-4.88,-3.66	1.4327,	53.143008,-1.450603,	15:49:20:70
0.0215,-0.2555,0.9657,	-4.82,-26.82,-72.76,	1.40,-4.88,-3.66	1.4423,	53.143008,-1.450603,	15:49:20:70
0.0222,-0.2559,0.9624,	-4.82,-26.82,-72.76,	1.53,-4.82,-3.66	1.4519,	53.143008,-1.450603,	15:49:20:70
0.0223,-0.2545,0.9625,	-4.64,-27.00,-72.55,	1.40,-4.82,-3.60	1.4615,	53.143008,-1.450603,	15:49:20:80
0.0221,-0.2545,0.9624,	-4.64,-27.00,-72.55,	1.46,-4.88,-3.72	1.4712,	53.143008,-1.450603,	15:49:20:80
0.0219,-0.2552,0.9622,	-4.91,-27.09,-72.76,	1.46,-4.82,-3.60	1.4808,	53.143008,-1.450603,	15:49:20:80
0.0219,-0.2561,0.9631,	-4.91,-27.09,-72.76,	1.46,-4.82,-3.60	1.4904,	53.143008,-1.450603,	15:49:20:90
0.0223,-0.2546,0.9629,	-4.64,-26.82,-72.65,	1.46,-4.82,-3.66	1.5000,	53.143008,-1.450603,	15:49:20:90
0.0225,-0.2551,0.9631,	-4.64,-26.82,-72.65,	1.46,-4.82,-3.66	1.5096,	53.143008,-1.450603,	15:49:20:90
0.0209,-0.2559,0.9644,	-4.55,-26.73,-72.45,	1.46,-4.76,-3.60	1.5192,	53.143008,-1.450603,	15:49:21:0
0.0223,-0.2552,0.9635,	-4.73,-26.73,-72.55,	1.46,-4.82,-3.72	1.5385,	56.220649,-1.450603,	15:49:21:10
0.0226,-0.2556,0.9636,	-4.73,-26.73,-72.55,	1.40,-4.82,-3.66	1.5481,	53.143008,-1.450603,	15:49:21:10
0.0220,-0.2560,0.9635,	-4.64,-27.00,-72.65,	1.40,-4.82,-3.66	1.5577,	53.143008,-1.450603,	15:49:21:10
0.0219,-0.2557,0.9639,	0.00,0.00,0.00,	1.46,-4.82,-3.66	1.5673,	53.143008,-1.450604,	15:49:21:20
0.0215,-0.2559,0.9603,	-4.73,-27.00,-72.76,	1.46,-4.82,-3.66	1.5769,	53.143008,-1.450604,	15:49:21:20
0.0210,-0.2562,0.9623,	-4.82,-26.73,-72.86,	1.46,-4.88,-3.66	1.5865,	53.143008,-1.450604,	15:49:21:20
0.0210,-0.2559,0.9620,	-4.82,-26.73,-72.86,	1.46,-4.82,-3.66	1.5962,	53.143008,-1.450604,	15:49:21:30
0.0210,-0.2560,0.9601,	-4.64,-27.18,-72.55,	1.46,-4.82,-3.66	1.6058,	53.143008,-1.450604,	15:49:21:30
0.0220,-0.2557,0.9617,	-4.64,-27.18,-72.55,	1.53,-4.82,-3.60	1.6154,	53.143008,-1.450604,	15:49:21:30
0.0215,-0.2559,0.9602,	-4.91,-26.91,-72.96,	1.40,-4.88,-3.60	1.6250,	53.143008,-1.450604,	15:49:21:40
0.0217,-0.2548,0.9617,	-4.91,-26.91,-72.96,	1.46,-4.82,-3.72	1.6346,	53.143008,-1.450604,	15:49:21:40
0.0216,-0.2551,0.9625,	-4.64,-27.09,-72.86,	1.46,-4.82,-3.66	1.6442,	53.143008,-1.450604,	15:49:21:40
0.0225,-0.2557,0.9608,	-4.64,-27.09,-72.86,	1.46,-4.82,-3.66	1.6538,	53.143008,-1.450604,	15:49:21:50
0.0209,-0.2559,0.9620,	-4.55,-26.73,-73.06,	1.46,-4.76,-3.72	1.6635,	53.143008,-1.450604,	15:49:21:50
0.0219,-0.2554,0.9595,	-4.55,-26.73,-73.06,	1.40,-4.82,-3.60	1.6731,	53.143008,-1.450604,	15:49:21:50
0.0211,-0.2546,0.9596,	-4.82,-27.09,-72.96,	1.40,-4.82,-3.72	1.6827,	53.143008,-1.450604,	15:49:21:60
0.0216,-0.2549,0.9613,	-4.82,-27.09,-72.96,	1.46,-4.82,-3.60	1.6923,	53.143008,-1.450604,	15:49:21:60
0.0214,-0.2559,0.9608,	-4.82,-26.82,-72.86,	1.40,-4.82,-3.66	1.7019,	53.143008,-1.450604,	15:49:21:70
0.0220,-0.2556,0.9628,	-4.82,-26.82,-72.86,	1.46,-4.82,-3.66	1.7115,	53.143008,-1.450604,	15:49:21:70
0.0219,-0.2563,0.9629,	-4.73,-26.73,-72.76,	1.53,-4.82,-3.72	1.7308,	53.143008,-1.450604,	15:49:21:80
0.0209,-0.2561,0.9630,	-4.64,-26.82,-72.76,	1.46,-4.82,-3.66	1.7404,	53.143008,-1.450604,	15:49:21:80
0.0214,-0.2561,0.9614,	-4.64,-26.82,-72.76,	1.46,-4.82,-3.66	1.7500,	53.143008,-1.450604,	15:49:21:80
0.0211,-0.2561,0.9602,	-4.91,-27.18,-72.76,	1.46,-4.82,-3.66	1.7596,	53.143008,-1.450604,	15:49:21:90
0.0217,-0.2557,0.9617,	-4.91,-27.18,-72.76,	1.46,-4.82,-3.60	1.7692,	53.143008,-1.450604,	15:49:21:90
0.0215,-0.2556,0.9608,	-4.82,-27.00,-72.65,	1.40,-4.82,-3.72	1.7788,	53.143008,-1.450604,	15:49:21:90
0.0209,-0.2559,0.9620,	-4.73,-26.91,-72.76,	1.46,-4.82,-3.66	1.7885,	53.143008,-1.450604,	15:49:22:0
0.0214,-0.2559,0.9624,	-4.73,-26.91,-72.76,	1.40,-4.82,-3.66	1.7981,	53.143008,-1.450604,	15:49:22:0
0.0212,-0.2561,0.9611,	-4.45,-27.09,-72.76,	1.46,-4.76,-3.60	1.8077,	53.143008,-1.450604,	15:49:22:0
0.0208,-0.2557,0.9603,	-4.45,-27.09,-72.76,	1.46,-4.94,-3.66	1.8173,	53.143008,-1.450604,	15:49:22:10
0.0215,-0.2552,0.9611,	-4.55,-26.91,-72.76,	1.40,-4.76,-3.66	1.8269,	53.143008,-1.450604,	15:49:22:10
0.0215,-0.2550,0.9596,	-4.55,-26.91,-72.76,	1.46,-4.76,-3.66	1.8365,	53.143008,-1.450604,	15:49:22:20
0.0216,-0.2551,0.9618,	-4.91,-26.73,-72.65,	1.40,-4.82,-3.72	1.8462,	53.143008,-1.450604,	15:49:22:20
0.0221,-0.2559,0.9623,	-4.91,-26.73,-72.65,	1.40,-4.82,-3.72	1.8558,	53.143008,-1.450604,	15:49:22:20
0.0217,-0.2551,0.9624,	-4.73,-26.91,-72.76,	1.40,-4.88,-3.66	1.8654,	53.143008,-1.450604,	15:49:22:30
0.0220,-0.2552,0.9618,	-4.73,-26.91,-72.76,	1.53,-4.82,-3.72	1.8750,	53.143008,-1.450604,	15:49:22:30
0.0219,-0.2552,0.9622,	-4.64,-26.82,-72.65,	1.53,-4.82,-3.66	1.8846,	53.143008,-1.450604,	15:49:22:30
0.0220,-0.2560,0.9613,	-4.64,-26.82,-72.65,	1.46,-4.76,-3.60	1.8942,	53.143008,-1.450603,	15:49:22:40
0.0214,-0.2557,0.9601,	-4.55,-26.82,-72.55,	1.53,-4.82,-3.66	1.9038,	53.143008,-1.450603,	15:49:22:40
0.0215,-0.2561,0.9608,	-4.45,-26.91,-72.65,	1.46,-4.82,-3.66	1.9231,	53.143008,-1.450604,	15:49:22:50
