0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:0:50
0.01,-0.05,1.00,		2.14,-2.87,-3.66,		0.000000,0.000000,			17:26:0:60
0.01,-0.06,1.00,		2.01,-2.81,-3.60,		0.000000,0.000000,			17:26:0:60
0.01,-0.05,1.00,		2.08,-2.87,-3.60,		0.000000,0.000000,			17:26:0:60
0.01,-0.06,1.00,		2.01,-2.81,-3.60,		0.000000,0.000000,			17:26:0:70
0.01,-0.06,1.00,		2.01,-2.81,-3.60,		0.000000,0.000000,			17:26:0:70
0.01,-0.06,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:0:70
0.01,-0.05,1.00,		2.01,-2.81,-3.60,		0.000000,0.000000,			17:26:0:80
0.01,-0.05,1.00,		2.08,-2.87,-3.60,		0.000000,0.000000,			17:26:0:80
0.01,-0.05,1.00,		2.14,-2.81,-3.66,		0.000000,0.000000,			17:26:0:80
0.01,-0.05,1.00,		2.08,-2.87,-3.60,		0.000000,0.000000,			17:26:0:90
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:0:90
0.01,-0.05,1.00,		2.08,-2.75,-3.60,		0.000000,0.000000,			17:26:0:90
0.01,-0.05,1.00,		2.14,-2.81,-3.66,		0.000000,0.000000,			17:26:0:90
0.01,-0.05,1.00,		2.14,-2.87,-3.60,		0.000000,0.000000,			17:26:0:90
0.01,-0.05,1.00,		2.01,-2.81,-3.66,		0.000000,0.000000,			17:26:0:90
0.01,-0.05,1.00,		2.08,-2.81,-3.60,		0.000000,0.000000,			17:26:1:0
0.01,-0.06,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:1:0
0.01,-0.05,1.00,		2.08,-2.81,-3.66,		0.000000,0.000000,			17:26:1:0
0.01,-0.05,1.00,		2.01,-2.81,-3.66,		0.000000,0.000000,			17:26:1:20
-0.18,0.37,1.07,		4.76,-2.87,16.97,		0.000000,0.000000,			17:26:1:20
0.17,-0.06,0.99,		0.37,0.12,-54.32,		0.000000,0.000000,			17:26:1:20
0.02,-0.04,1.00,		1.65,-0.73,-64.82,		0.000000,0.000000,			17:26:1:20
0.08,-0.71,0.70,		0.55,1.71,-69.27,		0.000000,0.000000,			17:26:1:20
0.01,-0.08,1.01,		4.33,-1.40,-21.67,		0.000000,0.000000,			17:26:1:20
-0.01,-0.03,1.00,		2.81,-0.67,-23.32,		0.000000,0.000000,			17:26:1:30
0.02,-0.01,1.00,		2.62,-1.40,-25.76,		0.000000,0.000000,			17:26:1:30
0.03,-0.04,1.00,		-1.04,-2.32,-33.81,		0.000000,0.000000,			17:26:1:30
-0.01,-0.10,1.00,		2.08,-1.34,-26.18,		0.000000,0.000000,			17:26:1:50
-0.01,-0.04,0.99,		5.37,-0.67,-22.40,		0.000000,0.000000,			17:26:1:50
-0.01,-0.02,0.99,		0.67,-2.32,-20.20,		0.000000,0.000000,			17:26:1:50
0.08,-0.08,0.99,		0.92,-2.08,-22.58,		0.000000,0.000000,			17:26:1:50
-0.00,-0.07,0.99,		2.56,-2.08,-19.23,		0.000000,0.000000,			17:26:1:50
0.05,-0.08,0.99,		0.12,-2.50,-23.19,		0.000000,0.000000,			17:26:1:60
0.03,-0.10,1.00,		3.30,-2.14,-15.93,		0.000000,0.000000,			17:26:1:60
0.04,-0.10,1.00,		1.95,-2.20,-17.33,		0.000000,0.000000,			17:26:1:60
0.03,-0.05,1.00,		2.32,-2.38,-9.40,		0.000000,0.000000,			17:26:1:80
0.01,-0.07,1.00,		1.89,-2.81,-8.30,		0.000000,0.000000,			17:26:1:80
0.04,-0.13,1.00,		1.95,-2.87,-12.57,		0.000000,0.000000,			17:26:1:80
-0.00,-0.07,1.00,		1.83,-3.05,-6.71,		0.000000,0.000000,			17:26:1:90
0.03,-0.04,1.00,		2.08,-3.23,-2.01,		0.000000,0.000000,			17:26:1:90
0.02,-0.08,1.03,		-1.34,-4.03,-4.27,		0.000000,0.000000,			17:26:1:90
-0.04,-0.03,0.96,		3.78,-8.06,-8.67,		0.000000,0.000000,			17:26:2:0
-0.02,-0.10,0.99,		1.89,-2.26,-10.38,		0.000000,0.000000,			17:26:2:0
0.02,-0.04,1.00,		1.59,-1.28,-12.45,		0.000000,0.000000,			17:26:2:0
0.01,-0.04,1.00,		1.77,-1.95,-7.08,		0.000000,0.000000,			17:26:2:10
0.01,-0.05,1.00,		2.01,-2.62,-5.31,		0.000000,0.000000,			17:26:2:10
0.01,-0.05,1.00,		1.89,-2.99,-4.15,		0.000000,0.000000,			17:26:2:10
0.02,-0.05,0.99,		2.20,-2.99,-3.66,		0.000000,0.000000,			17:26:2:20
0.01,-0.05,1.01,		2.08,-2.62,-4.58,		0.000000,0.000000,			17:26:2:20
0.01,-0.05,1.00,		2.08,-2.62,-4.46,		0.000000,0.000000,			17:26:2:20
0.01,-0.05,1.00,		2.01,-2.69,-4.21,		0.000000,0.000000,			17:26:2:30
0.01,-0.05,1.00,		2.08,-2.69,-4.15,		0.000000,0.000000,			17:26:2:30
0.01,-0.05,1.00,		2.08,-2.69,-4.15,		0.000000,0.000000,			17:26:2:30
0.01,-0.05,1.00,		2.14,-2.75,-3.85,		0.000000,0.000000,			17:26:2:40
0.02,-0.05,0.99,		1.83,-2.99,-3.91,		0.000000,0.000000,			17:26:2:40
0.01,-0.05,1.00,		2.08,-2.87,-3.85,		0.000000,0.000000,			17:26:2:40
0.01,-0.06,1.00,		2.01,-2.87,-3.85,		0.000000,0.000000,			17:26:2:50
0.02,-0.05,1.00,		2.14,-2.81,-3.91,		0.000000,0.000000,			17:26:2:50
0.01,-0.05,1.00,		2.08,-2.87,-3.72,		0.000000,0.000000,			17:26:2:50
0.01,-0.05,1.00,		2.08,-2.87,-3.72,		0.000000,0.000000,			17:26:2:60
0.01,-0.05,1.00,		2.08,-2.87,-3.78,		0.000000,0.000000,			17:26:2:60
0.01,-0.05,1.00,		2.08,-2.87,-3.72,		0.000000,0.000000,			17:26:2:60
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:2:70
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:2:70
0.01,-0.05,1.00,		2.14,-2.87,-3.78,		0.000000,0.000000,			17:26:2:70
0.01,-0.05,1.00,		2.08,-2.81,-3.72,		0.000000,0.000000,			17:26:2:80
0.01,-0.05,1.00,		2.14,-2.87,-3.72,		0.000000,0.000000,			17:26:2:80
0.01,-0.05,1.00,		2.08,-2.81,-3.72,		0.000000,0.000000,			17:26:2:90
0.01,-0.05,1.00,		2.08,-2.87,-3.72,		0.000000,0.000000,			17:26:2:90
0.01,-0.05,1.00,		2.08,-2.93,-3.66,		0.000000,0.000000,			17:26:2:90
0.01,-0.05,1.00,		2.01,-2.87,-3.72,		0.000000,0.000000,			17:26:3:0
0.01,-0.05,1.00,		2.08,-2.81,-3.66,		0.000000,0.000000,			17:26:3:0
0.01,-0.06,1.00,		2.08,-2.93,-3.66,		0.000000,0.000000,			17:26:3:0
0.01,-0.05,1.00,		2.08,-2.99,-3.78,		0.000000,0.000000,			17:26:3:10
0.01,-0.06,1.00,		2.14,-2.93,-3.66,		0.000000,0.000000,			17:26:3:10
0.01,-0.05,1.00,		2.08,-2.81,-3.66,		0.000000,0.000000,			17:26:3:10
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:3:20
0.01,-0.05,1.00,		2.08,-2.87,-3.60,		0.000000,0.000000,			17:26:3:20
0.01,-0.05,1.00,		2.14,-2.87,-3.66,		0.000000,0.000000,			17:26:3:20
0.01,-0.06,1.00,		2.01,-2.93,-3.66,		0.000000,0.000000,			17:26:3:30
0.01,-0.05,1.00,		2.08,-2.87,-3.72,		0.000000,0.000000,			17:26:3:30
0.01,-0.05,1.00,		2.08,-2.81,-3.66,		0.000000,0.000000,			17:26:3:30
0.01,-0.05,1.00,		2.01,-2.87,-3.66,		0.000000,0.000000,			17:26:3:40
0.01,-0.05,1.00,		2.08,-2.93,-3.72,		0.000000,0.000000,			17:26:3:40
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:3:40
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:3:50
0.01,-0.05,1.00,		2.08,-2.81,-3.66,		0.000000,0.000000,			17:26:3:50
0.03,-0.04,0.98,		1.95,-2.81,-3.78,		0.000000,0.000000,			17:26:3:50
0.02,-0.05,0.99,		2.08,-2.81,-3.72,		0.000000,0.000000,			17:26:3:50
0.01,-0.05,1.00,		2.08,-2.81,-3.72,		0.000000,0.000000,			17:26:3:50
0.01,-0.05,1.00,		2.14,-2.87,-3.72,		0.000000,0.000000,			17:26:3:50
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:3:60
0.01,-0.05,1.00,		2.14,-2.93,-3.60,		0.000000,0.000000,			17:26:3:60
0.01,-0.05,1.00,		2.08,-2.87,-3.72,		0.000000,0.000000,			17:26:3:60
0.01,-0.05,1.00,		2.01,-2.81,-3.72,		0.000000,0.000000,			17:26:3:80
0.01,-0.05,1.00,		2.01,-2.87,-3.66,		0.000000,0.000000,			17:26:3:80
0.01,-0.05,1.00,		2.08,-2.81,-3.60,		0.000000,0.000000,			17:26:3:80
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:3:90
0.01,-0.05,1.00,		2.08,-2.93,-3.72,		0.000000,0.000000,			17:26:3:90
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:3:90
0.01,-0.05,1.00,		2.08,-2.87,-3.66,		0.000000,0.000000,			17:26:4:0
0.01,-0.05,1.00,		2.01,-2.81,-3.66,		0.000000,0.000000,			17:26:4:0
0.01,-0.05,1.00,		2.01,-2.81,-3.60,		0.000000,0.000000,			17:26:4:0
