-0.1562,0.0001,0.9796,	0.49,-4.33,-2.44,	20.4712		0.000000,0.000000,	15:30:5:80
-0.1553,0.0004,0.9792,	0.55,-4.39,-2.50,	20.4808		0.000000,0.000000,	15:30:5:80
-0.1569,0.0002,0.9808,	0.55,-4.39,-2.56,	20.4904		0.000000,0.000000,	15:30:6:0
-0.1567,0.0009,0.9790,	0.61,-4.39,-2.56,	20.5000		0.000000,0.000000,	15:30:6:0
-0.1547,0.0012,0.9797,	0.55,-4.39,-2.56,	20.5096		0.000000,0.000000,	15:30:6:0
-0.1571,0.0002,0.9811,	0.49,-4.46,-2.44,	20.5192		0.000000,0.000000,	15:30:6:0
-0.1564,0.0004,0.9803,	0.55,-4.39,-2.50,	20.5288		0.000000,0.000000,	15:30:6:0
-0.1555,0.0002,0.9794,	0.49,-4.46,-2.56,	20.5385		0.000000,0.000000,	15:30:6:0
-0.1565,0.0017,0.9796,	0.55,-4.39,-2.56,	20.5481		0.000000,0.000000,	15:30:6:20
-0.1561,-0.0002,0.9794,	0.55,-4.46,-2.56,	20.5577		0.000000,0.000000,	15:30:6:20
-0.1561,0.0002,0.9785,	0.55,-4.46,-2.56,	20.5673		0.000000,0.000000,	15:30:6:20
-0.1562,-0.0001,0.9786,	0.55,-4.39,-2.50,	20.5769		0.000000,0.000000,	15:30:6:20
-0.1545,0.0006,0.9801,	0.55,-4.39,-2.62,	20.5865		0.000000,0.000000,	15:30:6:20
-0.1576,0.0000,0.9786,	0.55,-4.46,-2.50,	20.5962		0.000000,0.000000,	15:30:6:20
-0.1553,0.0010,0.9802,	0.55,-4.39,-2.56,	20.6058		0.000000,0.000000,	15:30:6:40
-0.1547,0.0031,0.9796,	0.49,-4.39,-2.50,	20.6154		0.000000,0.000000,	15:30:6:40
-0.1549,0.0017,0.9789,	0.55,-4.46,-2.56,	20.6250		0.000000,0.000000,	15:30:6:40
-0.1552,0.0007,0.9802,	0.55,-4.39,-2.56,	20.6346		0.000000,0.000000,	15:30:6:40
-0.1559,-0.0001,0.9788,	0.61,-4.39,-2.56,	20.6442		0.000000,0.000000,	15:30:6:40
-0.1560,0.0004,0.9799,	0.55,-4.46,-2.56,	20.6538		0.000000,0.000000,	15:30:6:40
-0.1547,0.0013,0.9797,	0.55,-4.46,-2.50,	20.6635		0.000000,0.000000,	15:30:6:60
-0.1560,0.0006,0.9803,	0.55,-4.46,-2.50,	20.6731		0.000000,0.000000,	15:30:6:60
-0.1565,0.0010,0.9788,	0.49,-4.33,-2.50,	20.6827		0.000000,0.000000,	15:30:6:60
-0.1550,0.0035,0.9780,	0.61,-4.39,-2.50,	20.6923		0.000000,0.000000,	15:30:6:60
-0.1556,0.0012,0.9786,	0.55,-4.39,-2.56,	20.7019		0.000000,0.000000,	15:30:6:60
-0.1564,-0.0001,0.9802,	0.55,-4.39,-2.50,	20.7115		0.000000,0.000000,	15:30:6:80
-0.1556,0.0006,0.9807,	0.55,-4.33,-2.56,	20.7212		0.000000,0.000000,	15:30:6:80
-0.1554,0.0004,0.9783,	0.61,-4.46,-2.56,	20.7308		0.000000,0.000000,	15:30:6:80
-0.1567,-0.0006,0.9818,	0.61,-4.39,-2.56,	20.7404		0.000000,0.000000,	15:30:6:80
-0.1559,0.0001,0.9797,	0.55,-4.39,-2.50,	20.7500		0.000000,0.000000,	15:30:6:80
-0.1564,0.0002,0.9808,	0.55,-4.46,-2.44,	20.7596		0.000000,0.000000,	15:30:6:80
-0.1567,0.0002,0.9803,	0.55,-4.39,-2.50,	20.7692		0.000000,0.000000,	15:30:7:0
-0.1564,0.0007,0.9795,	0.55,-4.39,-2.56,	20.7788		0.000000,0.000000,	15:30:7:0
-0.1560,-0.0004,0.9796,	0.55,-4.39,-2.50,	20.7885		0.000000,0.000000,	15:30:7:0
-0.1558,0.0006,0.9796,	0.55,-4.33,-2.56,	20.7981		0.000000,0.000000,	15:30:7:0
-0.1566,0.0010,0.9796,	0.49,-4.39,-2.50,	20.8077		0.000000,0.000000,	15:30:7:0
-0.1554,0.0004,0.9792,	0.55,-4.39,-2.56,	20.8173		0.000000,0.000000,	15:30:7:0
-0.1560,-0.0001,0.9805,	0.55,-4.39,-2.50,	20.8269		0.000000,0.000000,	15:30:7:20
-0.1569,0.0006,0.9805,	0.55,-4.46,-2.56,	20.8365		0.000000,0.000000,	15:30:7:20
-0.1558,0.0005,0.9791,	0.49,-4.46,-2.50,	20.8462		0.000000,0.000000,	15:30:7:20
-0.1572,0.0005,0.9794,	0.55,-4.46,-2.50,	20.8558		0.000000,0.000000,	15:30:7:20
-0.1571,0.0002,0.9802,	0.55,-4.39,-2.50,	20.8654		0.000000,0.000000,	15:30:7:20
-0.1556,0.0004,0.9803,	0.61,-4.33,-2.50,	20.8750		0.000000,0.000000,	15:30:7:20
-0.1552,0.0011,0.9801,	0.55,-4.39,-2.56,	20.8846		0.000000,0.000000,	15:30:7:40
-0.1562,0.0001,0.9808,	0.49,-4.39,-2.56,	20.8942		0.000000,0.000000,	15:30:7:40
-0.1560,0.0002,0.9790,	0.61,-4.33,-2.56,	20.9038		0.000000,0.000000,	15:30:7:40
-0.1564,0.0011,0.9800,	0.49,-4.33,-2.56,	20.9135		0.000000,0.000000,	15:30:7:40
-0.1558,-0.0002,0.9800,	0.55,-4.46,-2.56,	20.9231		0.000000,0.000000,	15:30:7:40
-0.1575,0.0002,0.9801,	0.49,-4.39,-2.56,	20.9327		0.000000,0.000000,	15:30:7:40
-0.1564,-0.0001,0.9802,	0.61,-4.39,-2.56,	20.9423		0.000000,0.000000,	15:30:7:60
-0.1555,0.0009,0.9799,	0.49,-4.39,-2.50,	20.9519		0.000000,0.000000,	15:30:7:60
-0.1552,0.0011,0.9817,	0.55,-4.39,-2.44,	20.9615		0.000000,0.000000,	15:30:7:60
-0.1567,-0.0001,0.9817,	0.55,-4.39,-2.50,	20.9712		0.000000,0.000000,	15:30:7:60
-0.1545,0.0004,0.9777,	0.55,-4.33,-2.56,	20.9808		0.000000,0.000000,	15:30:7:60
-0.1571,0.0006,0.9807,	0.55,-4.46,-2.44,	20.9904		0.000000,0.000000,	15:30:7:60
-0.1564,0.0009,0.9800,	0.55,-4.39,-2.62,	21.0000		0.000000,0.000000,	15:30:7:80
-0.1560,-0.0004,0.9797,	0.55,-4.33,-2.56,	21.0096		0.000000,0.000000,	15:30:7:80
-0.1570,-0.0005,0.9808,	0.55,-4.39,-2.56,	21.0192		0.000000,0.000000,	15:30:7:80
-0.1567,0.0001,0.9818,	0.49,-4.46,-2.56,	21.0288		0.000000,0.000000,	15:30:7:80
-0.1560,0.0004,0.9806,	0.55,-4.39,-2.50,	21.0385		0.000000,0.000000,	15:30:7:80
-0.1556,0.0002,0.9806,	0.55,-4.46,-2.50,	21.0481		0.000000,0.000000,	15:30:7:80
-0.1564,-0.0004,0.9799,	0.49,-4.46,-2.50,	21.0577		0.000000,0.000000,	15:30:8:0
-0.1566,0.0013,0.9792,	0.49,-4.33,-2.50,	21.0673		0.000000,0.000000,	15:30:8:0
-0.1564,0.0000,0.9800,	0.49,-4.39,-2.56,	21.0769		0.000000,0.000000,	15:30:8:0
-0.1565,-0.0006,0.9799,	0.55,-4.39,-2.56,	21.0865		0.000000,0.000000,	15:30:8:0
-0.1566,0.0006,0.9802,	0.55,-4.46,-2.56,	21.0962		0.000000,0.000000,	15:30:8:0
-0.1569,0.0009,0.9819,	0.55,-4.39,-2.50,	21.1058		0.000000,0.000000,	15:30:8:0
-0.1560,0.0002,0.9805,	0.49,-4.33,-2.56,	21.1154		0.000000,0.000000,	15:30:8:20
-0.1570,0.0010,0.9788,	0.55,-4.39,-2.50,	21.1250		0.000000,0.000000,	15:30:8:20
-0.1555,-0.0001,0.9800,	0.55,-4.33,-2.56,	21.1346		0.000000,0.000000,	15:30:8:20
-0.1561,0.0009,0.9789,	0.49,-4.39,-2.50,	21.1442		0.000000,0.000000,	15:30:8:20
-0.1550,0.0005,0.9790,	0.49,-4.39,-2.56,	21.1538		0.000000,0.000000,	15:30:8:20
-0.1548,0.0013,0.9791,	0.55,-4.39,-2.50,	21.1635		0.000000,0.000000,	15:30:8:40
-0.1561,0.0001,0.9792,	0.49,-4.39,-2.56,	21.1731		0.000000,0.000000,	15:30:8:40
-0.1566,0.0004,0.9791,	0.61,-4.33,-2.62,	21.1827		0.000000,0.000000,	15:30:8:40
-0.1571,0.0000,0.9799,	0.55,-4.39,-2.56,	21.1923		0.000000,0.000000,	15:30:8:40
-0.1569,0.0000,0.9779,	0.55,-4.39,-2.50,	21.2019		0.000000,0.000000,	15:30:8:40
-0.1576,-0.0018,0.9795,	0.55,-4.39,-2.56,	21.2115		0.000000,0.000000,	15:30:8:40
-0.1556,0.0016,0.9780,	0.55,-4.39,-2.50,	21.2212		0.000000,0.000000,	15:30:8:60
-0.1554,0.0013,0.9783,	0.55,-4.46,-2.56,	21.2308		0.000000,0.000000,	15:30:8:60
-0.1565,0.0006,0.9780,	0.55,-4.46,-2.56,	21.2404		0.000000,0.000000,	15:30:8:60
-0.1562,0.0011,0.9797,	0.61,-4.46,-2.50,	21.2500		0.000000,0.000000,	15:30:8:60
-0.1560,-0.0001,0.9779,	0.55,-4.46,-2.50,	21.2596		0.000000,0.000000,	15:30:8:60
-0.1572,-0.0007,0.9775,	0.55,-4.46,-2.56,	21.2692		0.000000,0.000000,	15:30:8:60
-0.1555,0.0020,0.9775,	0.55,-4.39,-2.50,	21.2788		0.000000,0.000000,	15:30:8:80
-0.1553,-0.0002,0.9778,	0.55,-4.46,-2.56,	21.2885		0.000000,0.000000,	15:30:8:80
-0.1561,0.0012,0.9775,	0.49,-4.39,-2.56,	21.2981		0.000000,0.000000,	15:30:8:80
-0.1548,0.0009,0.9777,	0.61,-4.52,-2.50,	21.3077		0.000000,0.000000,	15:30:8:80
-0.1571,-0.0017,0.9777,	0.49,-4.33,-2.50,	21.3173		0.000000,0.000000,	15:30:8:80
-0.1558,0.0005,0.9791,	0.55,-4.39,-2.56,	21.3269		0.000000,0.000000,	15:30:8:80
-0.1558,-0.0001,0.9773,	0.55,-4.33,-2.50,	21.3365		0.000000,0.000000,	15:30:9:0
-0.1569,0.0002,0.9769,	0.55,-4.39,-2.56,	21.3462		0.000000,0.000000,	15:30:9:0
-0.1576,-0.0002,0.9771,	0.55,-4.46,-2.56,	21.3558		0.000000,0.000000,	15:30:9:0
-0.1565,0.0001,0.9775,	0.55,-4.33,-2.56,	21.3654		0.000000,0.000000,	15:30:9:0
-0.1556,-0.0011,0.9769,	0.49,-4.46,-2.56,	21.3750		0.000000,0.000000,	15:30:9:0
-0.1560,0.0016,0.9781,	0.55,-4.39,-2.56,	21.3846		0.000000,0.000000,	15:30:9:0
-0.1567,0.0011,0.9757,	0.61,-4.46,-2.50,	21.3942		0.000000,0.000000,	15:30:9:20
-0.1562,0.0026,0.9764,	0.55,-4.39,-2.50,	21.4038		0.000000,0.000000,	15:30:9:20
-0.1555,0.0004,0.9761,	0.61,-4.39,-2.50,	21.4135		0.000000,0.000000,	15:30:9:20
-0.1560,0.0009,0.9774,	0.55,-4.39,-2.56,	21.4231		0.000000,0.000000,	15:30:9:20
-0.1569,0.0005,0.9767,	0.61,-4.46,-2.56,	21.4327		0.000000,0.000000,	15:30:9:20
-0.1561,0.0000,0.9762,	0.55,-4.46,-2.56,	21.4423		0.000000,0.000000,	15:30:9:20
-0.1560,0.0004,0.9767,	0.49,-4.39,-2.50,	21.4519		0.000000,0.000000,	15:30:9:40
-0.1556,0.0004,0.9766,	0.61,-4.39,-2.50,	21.4615		0.000000,0.000000,	15:30:9:40
-0.1564,0.0010,0.9780,	0.55,-4.39,-2.56,	21.4712		0.000000,0.000000,	15:30:9:40
-0.1564,0.0009,0.9771,	0.61,-4.39,-2.50,	21.4808		0.000000,0.000000,	15:30:9:40
-0.1561,-0.0007,0.9760,	0.55,-4.39,-2.56,	21.4904		0.000000,0.000000,	15:30:9:40
-0.1554,0.0010,0.9783,	0.49,-4.39,-2.56,	21.5000		0.000000,0.000000,	15:30:9:40
-0.1556,0.0017,0.9774,	0.55,-4.39,-2.56,	21.5096		0.000000,0.000000,	15:30:9:60
-0.1561,0.0002,0.9778,	0.55,-4.46,-2.56,	21.5192		0.000000,0.000000,	15:30:9:60
-0.1569,0.0002,0.9769,	0.55,-4.39,-2.56,	21.5288		0.000000,0.000000,	15:30:9:60
-0.1561,0.0009,0.9768,	0.55,-4.46,-2.56,	21.5385		0.000000,0.000000,	15:30:9:60
-0.1549,0.0007,0.9763,	0.49,-4.33,-2.56,	21.5481		0.000000,0.000000,	15:30:9:60
-0.1562,0.0001,0.9788,	0.55,-4.46,-2.50,	21.5577		0.000000,0.000000,	15:30:9:60
-0.1556,0.0009,0.9772,	0.55,-4.33,-2.56,	21.5673		0.000000,0.000000,	15:30:9:80
-0.1573,0.0010,0.9762,	0.55,-4.39,-2.56,	21.5769		0.000000,0.000000,	15:30:9:80
-0.1560,0.0012,0.9761,	0.55,-4.39,-2.50,	21.5865		0.000000,0.000000,	15:30:9:80
-0.1562,0.0011,0.9774,	0.55,-4.46,-2.56,	21.5962		0.000000,0.000000,	15:30:9:80
-0.1566,-0.0002,0.9764,	0.55,-4.39,-2.56,	21.6058		0.000000,0.000000,	15:30:9:80
-0.1578,-0.0005,0.9761,	0.55,-4.46,-2.50,	21.6154		0.000000,0.000000,	15:30:10:0
-0.1570,0.0002,0.9749,	0.55,-4.46,-2.50,	21.6250		0.000000,0.000000,	15:30:10:0
-0.1558,-0.0004,0.9778,	0.55,-4.39,-2.50,	21.6346		0.000000,0.000000,	15:30:10:0
-0.1559,-0.0010,0.9760,	0.55,-4.39,-2.56,	21.6442		0.000000,0.000000,	15:30:10:0
-0.1556,0.0011,0.9769,	0.49,-4.39,-2.50,	21.6538		0.000000,0.000000,	15:30:10:0
-0.1561,0.0009,0.9767,	0.49,-4.39,-2.44,	21.6635		0.000000,0.000000,	15:30:10:0
-0.1567,0.0011,0.9760,	0.49,-4.46,-2.62,	21.6731		0.000000,0.000000,	15:30:10:0
-0.1567,0.0002,0.9768,	0.49,-4.46,-2.56,	21.6827		0.000000,0.000000,	15:30:10:20
-0.1560,0.0006,0.9773,	0.55,-4.39,-2.44,	21.6923		0.000000,0.000000,	15:30:10:20
-0.1567,0.0005,0.9772,	0.55,-4.39,-2.56,	21.7019		0.000000,0.000000,	15:30:10:20
-0.1558,0.0007,0.9763,	0.43,-4.39,-2.56,	21.7115		0.000000,0.000000,	15:30:10:20
-0.1565,0.0009,0.9778,	0.55,-4.39,-2.56,	21.7212		0.000000,0.000000,	15:30:10:20
-0.1549,-0.0015,0.9758,	0.55,-4.39,-2.56,	21.7308		0.000000,0.000000,	15:30:10:40
-0.1560,0.0004,0.9777,	0.55,-4.33,-2.56,	21.7404		0.000000,0.000000,	15:30:10:40
-0.1558,0.0020,0.9767,	0.55,-4.46,-2.56,	21.7500		0.000000,0.000000,	15:30:10:40
-0.1569,0.0002,0.9756,	0.55,-4.46,-2.56,	21.7596		0.000000,0.000000,	15:30:10:40
-0.1553,0.0007,0.9768,	0.55,-4.39,-2.38,	21.7692		0.000000,0.000000,	15:30:10:40
-0.1562,-0.0002,0.9762,	0.55,-4.46,-2.44,	21.7788		0.000000,0.000000,	15:30:10:40
-0.1558,0.0002,0.9778,	0.55,-4.33,-2.50,	21.7885		0.000000,0.000000,	15:30:10:60
-0.1566,0.0004,0.9761,	0.49,-4.39,-2.56,	21.7981		0.000000,0.000000,	15:30:10:60
-0.1571,-0.0006,0.9769,	0.49,-4.39,-2.56,	21.8077		0.000000,0.000000,	15:30:10:60
-0.1559,0.0012,0.9750,	0.61,-4.39,-2.56,	21.8173		0.000000,0.000000,	15:30:10:60
-0.1558,0.0011,0.9769,	0.55,-4.39,-2.50,	21.8269		0.000000,0.000000,	15:30:10:60
-0.1561,-0.0001,0.9744,	0.55,-4.39,-2.56,	21.8365		0.000000,0.000000,	15:30:10:60
-0.1556,0.0007,0.9768,	0.55,-4.39,-2.50,	21.8462		0.000000,0.000000,	15:30:10:80
-0.1565,-0.0009,0.9772,	0.55,-4.39,-2.50,	21.8558		0.000000,0.000000,	15:30:10:80
-0.1553,0.0006,0.9768,	0.55,-4.39,-2.50,	21.8654		0.000000,0.000000,	15:30:10:80
-0.1573,0.0021,0.9750,	0.49,-4.39,-2.50,	21.8750		0.000000,0.000000,	15:30:10:80
-0.1558,0.0012,0.9752,	0.61,-4.39,-2.56,	21.8846		0.000000,0.000000,	15:30:10:80
-0.1571,0.0001,0.9767,	0.55,-4.33,-2.50,	21.8942		0.000000,0.000000,	15:30:10:80
-0.1566,0.0009,0.9769,	0.61,-4.39,-2.56,	21.9038		0.000000,0.000000,	15:30:11:0
-0.1560,0.0005,0.9792,	0.49,-4.46,-2.50,	21.9135		0.000000,0.000000,	15:30:11:0
-0.1562,0.0006,0.9779,	0.55,-4.39,-2.50,	21.9231		0.000000,0.000000,	15:30:11:0
-0.1562,0.0002,0.9768,	0.55,-4.39,-2.56,	21.9327		0.000000,0.000000,	15:30:11:0
-0.1571,0.0013,0.9771,	0.49,-4.39,-2.56,	21.9423		0.000000,0.000000,	15:30:11:0
-0.1549,0.0024,0.9760,	0.55,-4.46,-2.50,	21.9519		0.000000,0.000000,	15:30:11:0
-0.1556,0.0012,0.9767,	0.55,-4.39,-2.50,	21.9615		0.000000,0.000000,	15:30:11:20
-0.1561,0.0006,0.9773,	0.49,-4.39,-2.50,	21.9712		0.000000,0.000000,	15:30:11:20
-0.1571,0.0005,0.9777,	0.49,-4.46,-2.50,	21.9808		0.000000,0.000000,	15:30:11:20
-0.1556,0.0001,0.9763,	0.61,-4.46,-2.50,	21.9904		0.000000,0.000000,	15:30:11:20
-0.1555,0.0002,0.9773,	0.61,-4.46,-2.56,	22.0000		0.000000,0.000000,	15:30:11:20
-0.1562,0.0012,0.9760,	0.55,-4.46,-2.50,	22.0096		0.000000,0.000000,	15:30:11:20
-0.1569,0.0007,0.9774,	0.49,-4.39,-2.50,	22.0192		0.000000,0.000000,	15:30:11:40
-0.1570,0.0029,0.9762,	0.55,-4.39,-2.56,	22.0288		0.000000,0.000000,	15:30:11:40
-0.1567,0.0007,0.9763,	0.49,-4.39,-2.62,	22.0385		0.000000,0.000000,	15:30:11:40
-0.1559,0.0000,0.9771,	0.55,-4.39,-2.56,	22.0481		0.000000,0.000000,	15:30:11:40
-0.1558,0.0004,0.9783,	0.49,-4.33,-2.56,	22.0577		0.000000,0.000000,	15:30:11:40
-0.1554,0.0007,0.9774,	0.55,-4.39,-2.56,	22.0673		0.000000,0.000000,	15:30:11:60
-0.1555,0.0000,0.9768,	0.49,-4.33,-2.50,	22.0769		0.000000,0.000000,	15:30:11:60
-0.1554,0.0006,0.9769,	0.55,-4.39,-2.56,	22.0865		0.000000,0.000000,	15:30:11:60
-0.1559,0.0013,0.9762,	0.55,-4.46,-2.50,	22.0962		0.000000,0.000000,	15:30:11:60
-0.1569,0.0001,0.9764,	0.49,-4.46,-2.50,	22.1058		0.000000,0.000000,	15:30:11:60
-0.1555,0.0001,0.9758,	0.61,-4.46,-2.50,	22.1154		0.000000,0.000000,	15:30:11:60
-0.1570,-0.0311,0.9771,	0.61,-4.52,-2.56,	22.1250		0.000000,0.000000,	15:30:11:80
-0.1562,0.0005,0.9775,	0.49,-4.46,-2.56,	22.1346		0.000000,0.000000,	15:30:11:80
-0.1564,0.0002,0.9775,	0.55,-4.27,-2.56,	22.1442		0.000000,0.000000,	15:30:11:80
-0.1564,0.0005,0.9778,	0.49,-4.33,-2.44,	22.1538		0.000000,0.000000,	15:30:11:80
-0.1562,0.0012,0.9778,	0.55,-4.39,-2.50,	22.1635		0.000000,0.000000,	15:30:11:80
-0.1566,-0.0007,0.9773,	0.49,-4.33,-2.50,	22.1731		0.000000,0.000000,	15:30:11:80
-0.1559,0.0004,0.9771,	0.55,-4.39,-2.56,	22.1827		0.000000,0.000000,	15:30:11:80
-0.1554,-0.0006,0.9774,	0.49,-4.39,-2.56,	22.1923		0.000000,0.000000,	15:30:12:0
-0.1561,0.0005,0.9764,	0.55,-4.39,-2.50,	22.2019		0.000000,0.000000,	15:30:12:0
-0.1562,-0.0001,0.9766,	0.49,-4.39,-2.56,	22.2115		0.000000,0.000000,	15:30:12:0
-0.1559,0.0001,0.9777,	0.61,-4.39,-2.56,	22.2212		0.000000,0.000000,	15:30:12:0
-0.1572,-0.0002,0.9783,	0.55,-4.46,-2.50,	22.2308		0.000000,0.000000,	15:30:12:0
-0.1564,0.0004,0.9780,	0.55,-4.39,-2.50,	22.2404		0.000000,0.000000,	15:30:12:0
-0.1569,0.0000,0.9775,	0.61,-4.46,-2.56,	22.2500		0.000000,0.000000,	15:30:12:20
-0.1570,0.0009,0.9775,	0.49,-4.39,-2.50,	22.2596		0.000000,0.000000,	15:30:12:20
-0.1561,0.0026,0.9777,	0.55,-4.46,-2.56,	22.2692		0.000000,0.000000,	15:30:12:20
-0.1565,0.0015,0.9771,	0.49,-4.39,-2.56,	22.2788		0.000000,0.000000,	15:30:12:20
-0.1561,0.0012,0.9768,	0.55,-4.39,-2.56,	22.2885		0.000000,0.000000,	15:30:12:20
-0.1567,0.0006,0.9775,	0.55,-4.39,-2.50,	22.2981		0.000000,0.000000,	15:30:12:40
-0.1556,0.0012,0.9777,	0.49,-4.46,-2.56,	22.3077		0.000000,0.000000,	15:30:12:40
-0.1565,0.0006,0.9761,	0.55,-4.46,-2.56,	22.3173		0.000000,0.000000,	15:30:12:40
-0.1553,-0.0004,0.9769,	0.49,-4.39,-2.50,	22.3269		0.000000,0.000000,	15:30:12:40
-0.1554,-0.0005,0.9784,	0.49,-4.39,-2.56,	22.3365		0.000000,0.000000,	15:30:12:40
-0.1554,-0.0007,0.9771,	0.55,-4.39,-2.56,	22.3462		0.000000,0.000000,	15:30:12:40
-0.1555,0.0018,0.9786,	0.49,-4.46,-2.56,	22.3558		0.000000,0.000000,	15:30:12:60
-0.1565,0.0002,0.9784,	0.49,-4.39,-2.62,	22.3654		0.000000,0.000000,	15:30:12:60
-0.1561,0.0020,0.9763,	0.49,-4.33,-2.62,	22.3750		0.000000,0.000000,	15:30:12:60
-0.1571,0.0007,0.9774,	0.55,-4.39,-2.50,	22.3846		0.000000,0.000000,	15:30:12:60
-0.1555,-0.0002,0.9768,	0.61,-4.39,-2.50,	22.3942		0.000000,0.000000,	15:30:12:60
-0.1562,0.0002,0.9775,	0.49,-4.39,-2.56,	22.4038		0.000000,0.000000,	15:30:12:60
-0.1559,-0.0006,0.9783,	0.49,-4.46,-2.56,	22.4135		0.000000,0.000000,	15:30:12:80
-0.1559,0.0011,0.9775,	0.49,-4.39,-2.56,	22.4231		0.000000,0.000000,	15:30:12:80
-0.1560,0.0012,0.9781,	0.49,-4.33,-2.50,	22.4327		0.000000,0.000000,	15:30:12:80
-0.1572,0.0000,0.9775,	0.55,-4.39,-2.56,	22.4423		0.000000,0.000000,	15:30:12:80
-0.1565,0.0000,0.9785,	0.49,-4.46,-2.56,	22.4519		0.000000,0.000000,	15:30:12:80
-0.1562,0.0011,0.9775,	0.49,-4.39,-2.50,	22.4615		0.000000,0.000000,	15:30:12:80
-0.1547,0.0004,0.9767,	0.49,-4.46,-2.56,	22.4712		0.000000,0.000000,	15:30:13:0
-0.1562,-0.0005,0.9785,	0.49,-4.39,-2.50,	22.4808		0.000000,0.000000,	15:30:13:0
-0.1553,-0.0010,0.9763,	0.55,-4.39,-2.56,	22.4904		0.000000,0.000000,	15:30:13:0
-0.1566,0.0005,0.9788,	0.55,-4.39,-2.50,	22.5000		0.000000,0.000000,	15:30:13:0
-0.1556,0.0006,0.9780,	0.55,-4.39,-2.50,	22.5096		0.000000,0.000000,	15:30:13:0
-0.1559,0.0006,0.9781,	0.49,-4.39,-2.50,	22.5192		0.000000,0.000000,	15:30:13:20
-0.1559,0.0010,0.9780,	0.55,-4.39,-2.56,	22.5288		0.000000,0.000000,	15:30:13:20
-0.1565,-0.0002,0.9786,	0.55,-4.39,-2.44,	22.5385		0.000000,0.000000,	15:30:13:20
-0.1559,0.0007,0.9778,	0.55,-4.46,-2.56,	22.5481		0.000000,0.000000,	15:30:13:20
-0.1567,0.0010,0.9784,	0.55,-4.39,-2.50,	22.5577		0.000000,0.000000,	15:30:13:20
-0.1562,0.0002,0.9797,	0.55,-4.46,-2.56,	22.5673		0.000000,0.000000,	15:30:13:20
-0.1561,0.0002,0.9753,	0.55,-4.46,-2.56,	22.5769		0.000000,0.000000,	15:30:13:20
-0.1569,0.0009,0.9778,	0.49,-4.39,-2.50,	22.5865		0.000000,0.000000,	15:30:13:40
-0.1565,-0.0006,0.9778,	0.55,-4.33,-2.56,	22.5962		0.000000,0.000000,	15:30:13:40
-0.1559,0.0013,0.9777,	0.55,-4.39,-2.50,	22.6058		0.000000,0.000000,	15:30:13:40
-0.1544,-0.0007,0.9781,	0.49,-4.46,-2.50,	22.6154		0.000000,0.000000,	15:30:13:40
-0.1559,0.0004,0.9795,	0.49,-4.39,-2.50,	22.6250		0.000000,0.000000,	15:30:13:40
-0.1559,0.0009,0.9778,	0.55,-4.33,-2.56,	22.6346		0.000000,0.000000,	15:30:13:60
-0.1558,0.0001,0.9772,	0.55,-4.39,-2.56,	22.6442		0.000000,0.000000,	15:30:13:60
-0.1555,-0.0004,0.9779,	0.55,-4.46,-2.50,	22.6538		0.000000,0.000000,	15:30:13:60
-0.1571,-0.0007,0.9788,	0.55,-4.39,-2.56,	22.6635		0.000000,0.000000,	15:30:13:60
-0.1565,0.0001,0.9791,	0.55,-4.39,-2.50,	22.6731		0.000000,0.000000,	15:30:13:60
-0.1562,-0.0001,0.9796,	0.49,-4.33,-2.50,	22.6827		0.000000,0.000000,	15:30:13:60
-0.1564,0.0012,0.9792,	0.55,-4.39,-2.56,	22.6923		0.000000,0.000000,	15:30:13:80
-0.1553,0.0009,0.9780,	0.49,-4.39,-2.50,	22.7019		0.000000,0.000000,	15:30:13:80
-0.1556,-0.0002,0.9789,	0.49,-4.46,-2.56,	22.7115		0.000000,0.000000,	15:30:13:80
-0.1553,0.0294,0.9750,	0.49,-4.39,-2.50,	22.7212		0.000000,0.000000,	15:30:13:80
-0.1570,0.0007,0.9792,	0.55,-4.39,-2.56,	22.7308		0.000000,0.000000,	15:30:13:80
-0.1569,0.0002,0.9783,	0.49,-4.46,-2.50,	22.7404		0.000000,0.000000,	15:30:13:80
-0.1571,-0.0009,0.9788,	0.55,-4.33,-2.44,	22.7500		0.000000,0.000000,	15:30:14:0
-0.1558,0.0009,0.9779,	0.61,-4.46,-2.50,	22.7596		0.000000,0.000000,	15:30:14:0
-0.1565,0.0018,0.9777,	0.55,-4.39,-2.50,	22.7692		0.000000,0.000000,	15:30:14:0
-0.1566,0.0002,0.9789,	0.49,-4.39,-2.50,	22.7788		0.000000,0.000000,	15:30:14:0
-0.1550,0.0000,0.9780,	0.49,-4.46,-2.50,	22.7885		0.000000,0.000000,	15:30:14:0
-0.1554,-0.0005,0.9795,	0.61,-4.46,-2.56,	22.7981		0.000000,0.000000,	15:30:14:0
-0.1564,-0.0006,0.9768,	0.49,-4.39,-2.56,	22.8077		0.000000,0.000000,	15:30:14:20
-0.1561,0.0013,0.9768,	0.55,-4.39,-2.56,	22.8173		0.000000,0.000000,	15:30:14:20
-0.1556,0.0015,0.9788,	0.55,-4.46,-2.50,	22.8269		0.000000,0.000000,	15:30:14:20
-0.1564,0.0011,0.9764,	0.55,-4.46,-2.56,	22.8365		0.000000,0.000000,	15:30:14:20
-0.1558,0.0000,0.9786,	0.61,-4.39,-2.50,	22.8462		0.000000,0.000000,	15:30:14:20
-0.1561,-0.0001,0.9771,	0.49,-4.39,-2.56,	22.8558		0.000000,0.000000,	15:30:14:20
